# Anthropometric measurements of military personnel in South Vietnam, recorded
# in the 1963 anthropometric survey described in R M White's 1964 ARPA report
# "Anthropometric Survey of the Armed Forces of the Republic of Vietnam"
# (DTIC no. AD 457 939).
# http://oai.dtic.mil/oai/oai?verb=getRecord&metadataPrefix=html&identifier=AD0457939
#
# Data originally downloaded from
#	http://www.dtic.mil/dticasd/docs-a/anthro_other_military.html
# circa 2009, but that URL is now defunct (gives a 404 error).
#
# This file omits 26 subjects of the original 2129 because those subjects
# had their age or a measurement missing.
#
# SUBJ_NUM = subject identifier
#            (the first digit appears to identify the subsample of personnel:
#             1 = Navy in Saigon
#             2 = Marines in Saigon
#             3 = Air Force in Saigon
#             4 = Army, Airbone Brig. in Saigon
#             5 = Army, 5th Inf. Div. in Bien Hoa
#             6 = Army, Basic Trainees in Quang Trung
#             7 = Army, 7th Inf. Div. in My Tho)
# AGE = age (years)
# WEIGHT = body mass (kg)
# STATURE = standing height, from floor to top of head (cm)
# SITTING_HT = sitting height, from top of seat to top of head (cm)
# KNEE_HT = knee height, from footrest surface to top of right knee (cm)
# WAIST_CIRC = waist circumference at navel, with relaxed abdomen (cm)
# HIP_CIRC = hip/buttock circumference where buttocks protrude most (cm)
SUBJ_NUM	AGE	WEIGHT	STATURE	SITTING_HT	KNEE_HT	WAIST_CIRC	HIP_CIRC
4396	35.5	55	160.4	82.5	47.5	68.0	85.4
4397	35.5	50	165.4	86.9	49.0	64.0	80.4
4398	31.5	55	156.4	82.8	46.3	68.2	82.4
4399	37.5	61	163.4	87.3	48.7	79.5	90.4
4400	35.5	57	161.4	85.8	47.2	75.5	89.4
4401	33.5	50	158.4	84.0	48.3	68.9	81.4
5001	24.5	49	158.4	86.3	46.6	62.5	84.4
5002	21.5	45	159.4	82.5	48.1	62.1	79.4
5003	21.5	41	152.4	76.1	46.8	63.5	75.4
5004	21.5	43	152.4	79.5	46.5	65.0	78.4
5005	23.5	45	156.4	83.5	45.5	60.0	80.4
5006	23.5	51	163.4	88.5	46.5	63.0	81.4
5007	21.5	50	168.4	88.1	51.4	63.5	84.4
5008	23.5	57	156.4	85.2	47.5	72.2	89.4
5009	23.5	53	158.4	87.5	47.0	67.7	80.4
5010	22.5	58	171.4	87.2	53.2	66.0	89.4
5011	21.5	52	162.4	88.5	45.5	67.0	84.4
5012	22.5	53	167.4	88.0	51.2	63.0	85.4
5013	22.5	50	160.4	89.5	47.5	63.5	85.4
5014	20.5	42	157.4	84.0	46.5	66.5	79.4
5015	21.5	49	161.4	87.2	47.0	65.0	82.4
5016	25.5	55	153.4	87.2	45.7	72.0	87.4
5017	20.5	54	162.4	85.7	48.5	68.9	87.4
5018	19.5	50	155.4	84.3	47.2	69.4	85.4
5019	22.5	50	154.4	82.5	45.5	67.5	86.4
5020	21.5	49	162.4	86.6	50.5	65.8	82.4
5021	21.5	57	159.4	87.2	47.9	75.5	88.4
5022	22.5	53	165.4	91.2	49.1	69.0	86.4
5023	21.5	52	162.4	85.7	48.3	68.5	88.4
5024	21.5	50	150.4	79.1	46.3	70.7	83.4
5025	25.5	59	170.4	91.4	50.7	75.5	89.4
5026	21.5	52	156.4	83.2	48.9	71.0	85.4
5027	21.5	44	163.4	87.2	49.3	70.8	85.4
5028	22.5	47	155.4	85.5	46.3	65.4	82.4
5029	21.5	50	160.4	85.3	48.2	67.4	83.4
5030	22.5	53	151.4	81.7	45.3	74.2	86.4
5031	22.5	55	155.4	82.7	48.3	72.0	88.4
5032	22.5	44	154.4	81.7	48.5	57.7	76.4
5033	24.5	50	157.4	81.8	50.5	67.0	84.4
5034	24.5	55	159.4	86.2	48.7	70.3	87.4
5036	22.5	55	167.4	91.2	50.8	69.8	83.4
5037	29.5	50	163.4	86.5	48.0	65.0	80.4
5038	25.5	55	168.4	94.2	49.0	69.0	84.4
5039	23.5	52	163.4	86.0	48.0	66.0	85.4
5040	33.5	50	161.4	81.6	50.5	68.5	81.4
5041	25.5	51	153.4	81.3	46.8	68.5	85.4
5042	26.5	47	158.4	79.0	46.7	71.0	80.4
5043	24.5	50	159.4	84.0	47.3	67.5	80.4
5044	30.5	42	150.4	79.5	44.0	63.5	77.4
5045	23.5	44	153.4	84.5	45.0	66.5	76.4
5046	21.5	47	158.4	83.3	48.3	65.5	80.4
5047	26.5	50	157.4	84.9	47.5	67.5	81.4
5048	26.5	45	151.4	78.5	45.5	67.0	77.4
5049	29.5	51	158.4	82.0	46.8	69.0	82.4
5050	21.5	46	153.4	87.0	43.8	66.5	82.4
5051	26.5	46	151.4	80.5	45.0	66.5	76.4
5053	22.5	50	162.4	80.5	47.5	65.0	81.4
5054	24.5	45	157.4	86.9	47.2	62.0	81.4
5055	24.5	52	156.4	83.8	47.3	72.5	89.4
5056	24.5	50	155.4	82.9	45.2	66.0	80.4
5057	25.5	50	164.4	87.0	48.5	66.0	83.4
5058	21.5	50	158.4	85.7	47.2	66.0	86.4
5059	24.5	49	147.4	80.3	42.3	65.5	79.4
5060	28.5	46	159.4	84.3	47.5	64.0	80.4
5061	22.5	50	156.4	82.7	46.6	66.0	83.4
5062	24.5	55	159.4	87.7	47.7	72.0	87.4
5063	23.5	50	158.4	85.5	47.5	65.0	83.4
5064	26.5	39	151.4	79.5	42.0	65.0	74.4
5065	20.5	52	162.4	86.0	48.5	70.0	83.4
5066	26.5	44	150.4	78.2	45.2	63.8	78.4
5067	22.5	54	158.4	84.7	48.2	68.5	86.4
5068	21.5	50	154.4	79.5	46.0	68.5	81.4
5069	23.5	45	153.4	81.0	44.0	61.0	80.4
5070	24.5	59	169.4	88.5	49.5	70.0	87.4
5071	26.5	47	157.4	81.3	47.0	68.3	82.4
5072	22.5	49	168.4	84.5	52.2	60.5	80.4
5073	24.5	54	158.4	85.5	47.8	70.0	83.4
5074	38.5	48	159.4	87.5	47.3	66.0	79.4
5075	41.5	56	163.4	84.6	49.3	69.2	74.4
5076	39.5	58	161.4	82.5	49.5	76.0	89.4
5077	26.5	51	149.4	77.5	48.5	69.2	83.4
5078	26.5	51	161.4	82.0	51.4	69.5	84.4
5079	26.5	55	156.4	81.0	46.8	73.0	86.4
5080	23.5	51	163.4	87.5	50.1	65.2	82.4
5081	22.5	52	151.4	80.5	45.0	72.0	86.4
5082	26.5	52	164.4	88.0	45.5	65.5	84.4
5083	27.5	50	157.4	81.5	47.0	69.0	84.4
5084	35.5	57	170.4	90.0	46.5	74.5	86.4
5085	26.5	52	158.4	81.5	46.0	67.2	82.4
5086	22.5	54	151.4	80.9	45.9	71.0	88.4
5087	21.5	46	154.4	82.3	46.5	64.0	78.4
5088	32.5	49	161.4	88.5	46.4	64.0	80.4
5089	26.5	51	162.4	87.5	47.9	65.3	84.4
5090	26.5	55	167.4	90.9	46.9	69.0	82.4
5091	22.5	50	162.4	89.5	46.8	66.5	84.4
5093	25.5	47	162.4	81.2	49.5	68.0	77.4
5094	21.5	57	162.4	84.3	50.2	74.0	88.4
5095	24.5	55	164.4	85.7	49.3	73.0	82.4
5096	21.5	45	154.4	78.8	44.0	64.0	81.4
5097	26.5	53	165.4	91.4	49.3	64.4	85.4
5098	26.5	65	168.4	89.7	52.4	75.6	90.4
5099	26.5	43	152.4	82.3	48.5	65.2	80.4
5100	28.5	53	157.4	88.2	47.7	66.5	82.4
5101	22.5	45	150.4	81.5	45.8	62.5	78.4
5102	26.5	47	153.4	83.4	44.3	63.5	80.4
5103	24.5	49	160.4	85.0	48.5	64.5	79.4
5104	19.5	45	161.4	84.0	47.5	67.0	79.4
5105	32.5	44	158.4	77.8	47.4	62.5	80.4
5106	23.5	57	160.4	84.8	47.6	79.0	88.4
5107	20.5	49	162.4	85.5	47.0	65.0	82.4
5108	26.5	46	156.4	81.0	45.7	63.0	80.4
5109	23.5	42	152.4	79.5	46.5	61.0	79.4
5110	39.5	47	157.4	86.0	47.5	72.0	80.4
5111	21.5	57	166.4	88.9	50.3	72.5	84.4
5112	31.5	50	163.4	88.2	48.9	68.3	83.4
5113	26.5	57	165.4	88.8	49.5	70.0	90.4
5114	26.5	53	155.4	84.2	47.5	71.7	84.4
5115	37.5	60	157.4	85.5	46.8	80.5	92.4
5116	30.5	46	161.4	83.0	47.5	64.0	80.4
5117	21.5	47	153.4	85.2	43.8	65.1	80.4
5118	25.5	46	153.4	81.3	44.3	67.1	80.4
5119	24.5	55	162.4	84.9	48.7	65.7	85.4
5120	23.5	60	161.4	85.7	48.3	72.7	87.4
5121	23.5	57	163.4	86.7	48.7	70.9	87.4
5122	21.5	54	159.4	81.4	49.2	70.0	83.4
5123	23.5	54	161.4	87.5	48.5	73.7	85.4
5124	22.5	55	150.4	82.3	46.9	71.5	87.4
5125	25.5	45	152.4	82.1	43.9	65.5	77.4
5126	23.5	54	152.4	80.1	45.3	72.2	84.4
5127	22.5	50	160.4	79.8	49.3	68.2	79.4
5128	22.5	44	155.4	81.3	44.2	59.8	76.4
5129	22.5	54	163.4	84.8	49.5	69.0	80.4
5130	21.5	57	156.4	85.1	47.9	73.2	90.4
5131	24.5	50	163.4	85.5	47.3	67.0	81.4
5132	23.5	54	163.4	82.3	49.5	65.0	83.4
5133	26.5	47	158.4	83.2	47.7	65.5	79.4
5134	22.5	50	158.4	82.5	46.8	64.2	81.4
5135	23.5	51	153.4	81.5	47.5	69.0	85.4
5136	21.5	48	160.4	85.2	45.8	59.8	79.4
5137	32.5	46	158.4	83.0	46.6	65.8	79.4
5138	21.5	46	159.4	87.5	48.3	62.2	79.4
5139	25.5	48	157.4	83.1	47.1	64.3	76.4
5140	24.5	54	165.4	86.9	49.4	67.0	83.4
5141	23.5	45	151.4	78.3	45.5	67.0	76.4
5142	23.5	47	155.4	79.7	46.0	61.0	79.4
5143	22.5	51	157.4	83.0	46.5	67.0	83.4
5144	22.5	49	161.4	81.3	49.2	64.0	81.4
5145	27.5	49	157.4	78.0	45.0	66.5	79.4
5146	21.5	45	151.4	77.5	45.5	65.0	80.4
5147	26.5	49	157.4	82.5	47.5	67.0	82.4
5148	30.5	51	160.4	81.8	47.0	72.5	82.4
5149	24.5	51	162.4	83.0	47.5	67.0	82.4
5150	30.5	45	157.4	85.3	46.5	64.0	79.4
5151	21.5	52	155.4	81.5	49.0	68.0	84.4
5152	20.5	53	160.4	85.8	47.3	66.0	86.4
5153	22.5	49	155.4	85.1	45.0	67.0	80.4
5154	21.5	53	165.4	85.5	48.0	68.0	84.4
5155	24.5	43	148.4	78.5	44.0	62.0	76.4
5156	28.5	50	164.4	85.0	48.0	65.0	82.4
5157	24.5	45	162.4	84.5	46.2	63.0	78.4
5158	24.5	54	158.4	83.5	47.3	69.0	84.4
5159	26.5	50	168.4	87.1	50.7	63.5	82.4
5160	21.5	49	158.4	81.0	50.0	61.5	80.4
5162	23.5	55	158.4	82.5	48.5	71.0	83.4
5163	26.5	45	159.4	80.3	47.5	64.5	77.4
5164	33.5	43	165.4	80.5	47.0	66.0	75.4
5165	32.5	50	160.4	86.2	48.7	63.0	80.4
5166	34.5	51	163.4	81.4	48.7	65.5	80.4
5167	34.5	55	160.4	86.1	47.3	73.0	86.4
5168	29.5	51	161.4	82.0	47.0	71.0	83.4
5169	23.5	47	160.4	84.8	45.7	64.0	82.4
5170	32.5	46	150.4	81.5	43.0	67.5	78.4
5171	26.5	58	162.4	85.5	48.5	68.0	86.4
5172	23.5	47	154.4	82.0	46.5	67.0	82.4
5173	25.5	42	153.4	78.1	47.2	59.0	78.4
5174	31.5	60	169.4	86.8	49.5	73.0	87.4
5175	28.5	42	154.4	80.5	46.2	59.2	77.4
5176	35.5	50	157.4	85.1	46.8	64.0	84.4
5177	37.5	44	156.4	83.2	47.0	64.0	77.4
5178	34.5	58	166.4	90.8	48.5	74.0	85.4
5179	28.5	46	156.4	85.3	48.2	65.5	81.4
5180	25.5	67	164.4	88.5	48.0	82.5	94.4
5181	34.5	45	155.4	84.0	45.7	66.3	80.4
5182	32.5	52	168.4	86.7	50.5	68.8	83.4
5183	42.5	59	169.4	84.0	50.8	76.0	89.4
5184	25.5	47	156.4	87.3	45.9	63.1	84.4
5185	38.5	54	171.4	85.3	51.8	62.5	84.4
5186	27.5	50	161.4	83.0	48.0	64.0	80.4
5187	33.5	53	163.4	85.7	49.7	66.0	73.4
5188	29.5	47	158.4	85.0	48.6	65.0	80.4
5189	29.5	47	161.4	88.0	47.0	63.0	82.4
5190	31.5	54	156.4	84.5	46.0	71.0	83.4
5191	30.5	52	167.4	87.5	46.5	66.5	81.4
5192	37.5	49	157.4	85.5	46.0	66.0	80.4
5193	37.5	46	157.4	82.3	46.2	69.0	81.4
5194	38.5	57	166.4	90.8	49.0	70.0	87.4
5195	26.5	57	163.4	83.0	50.3	74.5	85.4
5196	27.5	57	155.4	85.5	47.0	76.0	88.4
5197	27.5	42	155.4	85.5	44.5	64.0	79.4
5198	27.5	45	164.4	88.2	48.0	59.0	77.4
5199	38.5	58	157.4	90.0	44.5	81.0	87.4
5200	40.5	52	163.4	85.3	48.6	66.5	81.4
5201	29.5	55	161.4	86.0	49.0	72.0	82.4
5202	34.5	47	155.4	84.5	45.0	73.0	83.4
5203	26.5	48	160.4	86.7	47.5	65.5	79.4
5204	38.5	47	156.4	81.5	46.0	67.0	77.4
5205	37.5	45	157.4	83.5	46.5	67.0	77.4
5206	39.5	50	162.4	87.5	47.0	65.0	81.4
5207	33.5	50	160.4	84.8	48.3	64.0	81.4
5208	38.5	48	162.4	87.5	46.3	67.5	79.4
5209	36.5	59	169.4	84.5	55.0	74.0	82.4
5210	29.5	49	158.4	83.5	47.1	69.5	82.4
5211	21.5	50	161.4	86.0	47.5	66.5	81.4
5212	24.5	60	169.4	87.5	51.8	69.5	85.4
5213	29.5	52	166.4	87.7	50.5	62.0	82.4
5214	28.5	49	170.4	86.7	54.2	63.2	82.4
5215	39.5	52	161.4	85.7	49.0	68.0	82.4
5216	31.5	50	165.4	84.7	48.7	68.0	81.4
5217	40.5	41	159.4	84.7	46.9	62.0	77.4
5218	38.5	52	164.4	89.5	48.4	70.2	83.4
5219	31.5	47	161.4	87.5	47.2	65.5	78.4
5220	43.5	45	157.4	81.0	48.2	65.8	81.4
5221	38.5	50	169.4	89.1	51.3	58.8	80.4
5222	38.5	43	156.4	82.5	46.7	65.5	77.4
5223	40.5	42	150.4	81.0	42.7	66.0	77.4
5224	28.5	57	169.4	84.2	52.4	70.3	85.4
5225	39.5	49	155.4	80.4	46.8	66.0	78.4
5226	30.5	34	158.4	84.9	46.2	53.5	73.4
5227	28.5	57	165.4	92.5	46.9	68.4	86.4
5228	39.5	49	162.4	80.5	49.5	68.5	81.4
5229	31.5	48	157.4	84.2	46.0	64.0	80.4
5230	31.5	50	166.4	86.5	49.0	66.0	79.4
5231	39.5	55	163.4	87.5	47.0	70.5	86.4
5232	35.5	53	171.4	89.0	52.0	67.0	80.4
5233	31.5	50	157.4	84.5	45.0	70.0	83.4
5234	34.5	73	174.4	87.7	52.9	87.0	95.4
5235	33.5	45	158.4	80.0	45.5	66.0	78.4
5236	38.5	56	167.4	90.0	49.8	72.5	85.4
5237	38.5	71	167.4	89.7	51.1	85.5	96.4
5238	32.5	50	154.4	86.0	45.5	72.0	81.4
5239	29.5	45	149.4	78.5	43.5	66.0	81.4
5240	30.5	51	160.4	86.3	45.8	66.0	84.4
5241	27.5	54	164.4	90.5	48.7	65.5	86.4
5242	34.5	42	151.4	83.5	48.3	64.7	78.4
5243	36.5	68	165.4	87.5	49.9	78.0	95.4
5244	35.5	55	160.4	83.2	47.2	73.8	85.4
5245	37.5	53	162.4	84.8	49.2	70.8	84.4
5246	34.5	60	166.4	89.2	51.2	79.0	96.4
5247	43.5	63	163.4	88.5	47.1	75.0	85.4
5248	33.5	53	165.4	88.2	50.2	69.2	84.4
5249	38.5	65	161.4	86.3	46.5	82.2	94.4
5250	29.5	45	157.4	83.3	48.9	65.6	81.4
5251	37.5	45	155.4	82.2	45.5	65.2	79.4
5252	34.5	57	166.4	91.4	47.9	67.5	84.4
5253	37.5	50	166.4	88.0	50.5	78.3	85.4
5254	36.5	56	166.4	90.5	48.5	71.0	85.4
5255	29.5	42	156.4	84.3	47.3	59.5	76.4
5256	33.5	50	166.4	86.2	48.7	62.0	83.4
5257	37.5	48	157.4	86.5	45.9	64.0	79.4
5258	33.5	60	169.4	91.0	50.5	75.5	85.4
5259	27.5	47	165.4	90.5	48.0	64.0	83.4
5260	39.5	55	161.4	83.4	48.9	72.8	85.4
5261	35.5	47	160.4	81.5	47.8	65.8	77.4
5262	32.5	55	166.4	90.3	49.2	65.2	83.4
5263	39.5	54	160.4	86.2	47.5	69.0	88.4
5264	47.5	45	155.4	81.5	46.6	65.0	78.4
5265	45.5	60	170.4	89.0	50.5	72.2	88.4
5266	30.5	50	155.4	80.9	47.2	65.5	83.4
5267	45.5	47	164.4	86.5	49.1	66.8	80.4
5268	34.5	65	166.4	94.7	48.7	76.0	92.4
5269	36.5	55	161.4	84.0	47.1	73.0	85.4
5270	42.5	63	160.4	88.5	46.5	77.0	90.4
5271	39.5	49	163.4	86.5	49.5	65.3	82.4
5272	36.5	49	166.4	88.0	48.4	65.0	83.4
5273	41.5	57	152.4	82.7	45.6	76.0	89.4
5274	37.5	66	170.4	91.1	48.5	78.0	92.4
5275	22.5	50	164.4	87.0	49.5	66.0	83.4
5276	40.5	58	156.4	82.2	47.5	80.0	88.4
5277	28.5	55	164.4	88.1	48.9	67.0	86.4
5278	34.5	55	162.4	81.3	48.9	71.0	82.4
5279	21.5	56	165.4	87.0	50.0	70.0	86.4
5280	35.5	45	159.4	82.0	48.1	64.2	77.4
5281	25.5	59	164.4	87.5	50.3	76.2	87.4
5282	37.5	60	164.4	90.5	47.5	73.4	89.4
5283	36.5	47	161.4	85.7	48.3	62.6	82.4
5284	28.5	47	165.4	89.7	48.2	66.0	86.4
5285	40.5	69	168.4	91.0	51.5	84.0	93.4
5286	35.5	51	167.4	84.8	46.8	71.6	84.4
5287	32.5	45	149.4	80.0	46.6	69.0	78.4
5288	38.5	57	156.4	85.3	46.7	72.0	88.4
5289	34.5	55	169.4	88.7	49.9	65.0	84.4
5290	32.5	52	165.4	87.8	49.0	67.0	85.4
5291	38.5	49	160.4	85.0	48.5	64.0	82.4
5292	41.5	56	168.4	84.0	51.4	79.0	94.4
5293	34.5	66	166.4	91.0	48.7	79.9	91.4
5294	32.5	50	160.4	86.2	48.3	66.0	79.4
5295	46.5	41	156.4	81.1	48.0	64.5	76.4
5296	45.5	54	164.4	89.6	50.5	70.0	85.4
5297	27.5	55	161.4	88.2	48.9	67.5	85.4
5298	43.5	48	151.4	78.8	45.3	73.0	81.4
5299	42.5	52	168.4	86.5	50.5	67.5	82.4
5300	34.5	43	152.4	83.8	43.8	59.3	79.4
5301	37.5	59	159.4	84.7	48.5	73.0	90.4
5302	37.5	42	155.4	85.1	46.3	62.7	77.4
5303	21.5	46	156.4	85.5	46.2	67.0	81.4
6001	22.5	52	160.4	89.0	47.0	73.0	84.4
6002	22.5	60	163.4	87.7	49.8	71.0	90.4
6003	22.5	53	163.4	86.8	50.4	73.2	82.4
6004	21.5	49	158.4	86.4	47.0	65.5	81.4
6005	21.5	54	160.4	84.9	49.0	68.8	86.4
6006	22.5	57	167.4	82.8	54.9	70.0	85.4
6007	21.5	50	156.4	81.8	47.1	66.3	81.4
6008	26.5	49	153.4	79.2	47.5	67.5	87.4
6009	26.5	51	154.4	82.0	45.5	73.5	82.4
6010	21.5	45	153.4	82.7	44.5	63.5	83.4
6011	26.5	51	159.4	86.2	46.9	69.0	84.4
6012	25.5	51	172.4	88.1	52.1	68.5	85.4
6013	26.5	50	155.4	84.9	47.0	74.0	86.4
6014	21.5	50	159.4	84.7	47.3	66.3	84.4
6015	22.5	47	155.4	83.9	45.7	68.5	82.4
6016	21.5	45	155.4	79.5	46.0	66.0	81.4
6017	21.5	45	158.4	84.9	46.1	63.5	82.4
6018	21.5	47	157.4	84.5	47.3	64.7	84.4
6019	21.5	45	152.4	82.0	45.3	64.6	81.4
6020	21.5	42	156.4	80.5	46.5	59.4	80.4
6021	21.5	50	160.4	83.3	50.4	65.6	83.4
6022	21.5	55	170.4	85.2	51.8	68.5	87.4
6023	22.5	51	163.4	88.5	46.3	68.0	85.4
6024	21.5	44	144.4	80.3	41.3	67.0	81.4
6025	21.5	51	155.4	83.2	46.0	70.5	87.4
6026	22.5	48	156.4	82.5	46.5	73.4	82.4
6027	24.5	49	166.4	88.7	49.1	69.0	82.4
6028	21.5	45	150.4	78.7	44.2	65.0	83.4
6029	22.5	53	161.4	86.2	46.7	68.1	86.4
6030	22.5	54	159.4	84.8	47.1	67.5	86.4
6031	21.5	42	154.4	83.5	45.1	62.7	79.4
6032	21.5	57	165.4	87.3	49.7	71.1	87.4
6033	21.5	45	156.4	83.3	46.1	67.4	78.4
6034	23.5	56	168.4	89.9	52.5	72.6	84.4
6035	24.5	57	164.4	86.2	49.1	69.0	85.4
6036	22.5	53	156.4	85.5	48.5	68.5	82.4
6037	21.5	50	156.4	84.2	47.3	69.0	84.4
6038	21.5	58	170.4	89.2	53.2	70.8	85.4
6039	23.5	50	152.4	80.7	45.7	67.6	82.4
6040	21.5	45	150.4	80.9	46.0	68.6	76.4
6041	22.5	52	166.4	86.8	50.9	65.6	81.4
6042	23.5	55	157.4	82.9	48.3	76.8	86.4
6043	23.5	44	153.4	85.0	44.2	68.0	77.4
6044	22.5	45	153.4	84.1	45.7	63.9	78.4
6045	21.5	56	163.4	86.0	48.0	71.0	85.4
6046	21.5	47	162.4	88.0	47.5	66.5	82.4
6047	21.5	58	160.4	84.7	49.5	78.0	92.4
6048	21.5	52	160.4	84.5	48.9	69.0	84.4
6049	26.5	42	160.4	82.5	48.5	68.0	78.4
6050	21.5	58	165.4	85.0	50.0	70.0	83.4
6051	23.5	45	158.4	83.7	43.5	63.5	79.4
6052	26.5	45	153.4	81.9	45.2	66.0	79.4
6053	22.5	45	150.4	85.0	43.0	65.0	80.4
6054	21.5	57	161.4	88.0	49.1	70.5	86.4
6055	21.5	47	156.4	82.2	45.8	66.5	80.4
6056	21.5	47	156.4	85.0	45.0	68.0	79.4
6057	21.5	50	160.4	82.0	47.5	70.5	80.4
6058	22.5	55	163.4	89.0	49.0	70.0	83.4
6059	21.5	49	160.4	82.0	47.5	67.0	80.4
6060	21.5	44	157.4	84.1	47.8	62.0	80.4
6061	21.5	56	163.4	89.0	48.0	69.0	87.4
6062	21.5	41	158.4	83.7	48.2	63.0	75.4
6063	21.5	56	168.4	92.5	49.7	68.0	83.4
6064	23.5	47	156.4	81.4	46.5	67.0	78.4
6065	26.5	50	160.4	87.3	45.0	69.0	80.4
6066	21.5	49	156.4	82.0	45.5	63.2	80.4
6067	25.5	47	150.4	81.5	46.0	67.0	78.4
6068	23.5	55	167.4	85.8	52.3	68.5	84.4
6069	20.5	49	160.4	86.0	50.2	70.0	86.4
6070	23.5	60	162.4	87.2	49.2	75.0	88.4
6071	21.5	47	158.4	86.2	46.4	62.8	83.4
6072	22.5	47	163.4	85.3	48.5	63.5	81.4
6073	21.5	46	158.4	87.0	45.3	62.8	80.4
6074	21.5	59	164.4	85.3	48.8	73.0	85.4
6075	21.5	50	153.4	83.9	45.5	69.7	81.4
6076	21.5	50	158.4	84.9	47.5	69.5	82.4
6077	21.5	54	160.4	87.5	49.5	74.2	83.4
6078	26.5	52	156.4	84.3	46.5	72.5	83.4
6079	21.5	48	161.4	86.5	47.2	66.3	82.4
6080	23.5	53	164.4	85.5	51.0	68.9	83.4
6081	21.5	55	157.4	82.5	47.4	74.0	84.4
6082	24.5	47	154.4	81.5	47.5	68.5	79.4
6083	20.5	43	156.4	83.2	47.2	61.0	77.4
6084	21.5	48	154.4	82.8	45.4	70.3	82.4
6085	22.5	47	162.4	86.1	47.0	63.2	81.4
6086	26.5	42	154.4	83.5	46.8	68.0	79.4
6087	21.5	52	163.4	85.0	51.8	74.3	90.4
6088	23.5	54	160.4	87.8	47.5	69.5	86.4
6089	24.5	52	164.4	88.0	49.5	64.0	83.4
6090	26.5	50	161.4	84.2	47.9	66.0	81.4
6091	26.5	50	159.4	87.0	48.5	66.0	84.4
6092	21.5	52	168.4	87.6	51.2	65.8	83.4
6093	25.5	46	158.4	87.5	48.7	64.8	80.4
6094	21.5	55	160.4	83.5	50.5	73.2	85.4
6095	23.5	51	165.4	85.0	52.3	67.5	83.4
6096	22.5	41	158.4	86.0	46.0	60.5	78.4
6097	21.5	51	163.4	87.4	48.5	67.8	82.4
6098	21.5	52	152.4	82.0	46.2	70.8	82.4
6099	21.5	46	162.4	85.3	50.5	62.3	78.4
6100	21.5	43	152.4	82.0	45.2	65.5	81.4
6101	21.5	46	159.4	85.9	47.3	66.0	79.4
6102	26.5	46	161.4	80.0	50.0	63.8	79.4
6103	21.5	43	158.4	88.3	47.5	62.5	81.4
6104	21.5	53	161.4	86.5	47.6	73.8	89.4
6105	21.5	53	158.4	87.5	47.2	65.3	84.4
6106	22.5	43	157.4	82.4	47.7	60.8	78.4
6107	22.5	53	165.4	87.0	49.0	66.0	80.4
6108	21.5	52	158.4	83.2	46.9	72.8	82.4
6109	21.5	54	163.4	88.3	49.5	68.0	84.4
6110	21.5	55	159.4	79.3	47.5	74.0	88.4
6111	19.5	41	154.4	84.0	45.0	60.0	80.4
6112	21.5	51	158.4	84.2	47.3	69.5	84.4
6113	26.5	59	161.4	84.1	47.5	73.5	88.4
6114	23.5	50	162.4	85.5	49.2	64.5	84.4
6115	21.5	40	151.4	82.5	44.8	60.5	78.4
6116	22.5	47	149.4	79.8	45.0	69.0	85.4
6117	21.5	51	160.4	85.1	47.7	69.2	85.4
6118	23.5	54	156.4	83.8	46.1	73.6	86.4
6119	21.5	44	149.4	77.5	44.1	63.3	79.4
6120	26.5	54	157.4	83.5	46.0	70.5	86.4
6121	26.5	42	153.4	82.2	44.3	65.0	79.4
6122	24.5	45	152.4	79.3	48.8	63.5	78.4
6123	21.5	40	145.4	77.0	44.2	62.7	79.4
6124	21.5	41	154.4	86.7	46.2	60.0	81.4
6125	24.5	54	161.4	87.5	48.5	69.0	84.4
6126	21.5	45	153.4	81.9	45.5	64.0	83.4
6127	21.5	45	156.4	83.0	45.9	63.2	81.4
6128	21.5	50	154.4	84.5	45.5	69.0	84.4
6129	21.5	45	153.4	80.4	45.2	65.0	79.4
6130	21.5	57	162.4	85.6	49.0	69.0	86.4
6131	23.5	56	156.4	82.0	44.5	69.0	87.4
6132	23.5	42	153.4	82.5	44.0	63.0	78.4
6133	21.5	55	162.4	85.0	49.0	73.0	85.4
6134	21.5	48	159.4	83.0	47.5	67.0	82.4
6135	21.5	52	147.4	82.7	44.2	71.5	86.4
6136	21.5	52	159.4	83.5	47.2	69.0	81.4
6137	26.5	44	154.4	85.0	45.0	63.0	80.4
6138	21.5	42	161.4	86.4	47.4	62.0	76.4
6139	21.5	48	158.4	83.5	47.7	65.0	81.4
6140	24.5	48	156.4	81.7	47.2	68.0	80.4
6141	23.5	53	160.4	85.3	48.0	71.0	85.4
6142	23.5	47	160.4	84.2	46.8	64.0	83.4
6143	26.5	46	161.4	83.3	48.2	64.0	82.4
6144	26.5	58	172.4	93.5	51.0	71.0	83.4
6145	25.5	46	162.4	88.0	47.5	64.0	82.4
6146	24.5	54	164.4	86.0	49.0	70.0	84.4
6147	25.5	51	160.4	82.7	47.0	70.0	82.4
6148	21.5	49	163.4	84.5	45.2	66.0	81.4
6149	26.5	43	156.4	85.5	46.0	65.0	79.4
6150	21.5	50	158.4	86.0	46.4	67.0	82.4
6151	25.5	53	158.4	87.0	47.0	70.0	84.4
6152	24.5	52	150.4	82.4	44.5	71.0	81.4
6153	21.5	51	151.4	83.5	45.0	71.0	83.4
6154	22.5	44	154.4	80.8	44.5	66.0	79.4
